fac_id,org_name,facility_name,fac_aka,address1,address2,city,state,zipcode,latitude,longitude,fac_website,fac_net_count,fac_ix_count,fac_carrier_count,sales_email,sales_phone,tech_email,tech_phone,property,voltage_services,last_updated,fac_notes
13846,Yotta Data Services Private Limited,YOTTA D1,,Yotta Datacenter,"Plot No 7, Tusiana Village, Knowledge Park V, Greater Noida, Uttar Pradesh 201301",Greater Noida,Uttar Pradesh,201301,28.55235,77.48342,http://www.yotta.com,14,2,0,marketing@yotta.com,+912268689000,ops.network@yotta.com,+9118002096882,,,2025-09-26 00:00:00,
13870,Ishan Netsol Pvt Ltd,Ishan Technologies Thane,,"211,2nd floor, Swati Sagar co-op hsg Society, Majiwada Circle,",,Mumbai,Maharashtra,400606,19.191161,72.954374,https://ishantechnologies.com/data-center-services,1,0,0,,,,,,,2025-09-26 00:00:00,
13884,D-ATUM VILCOM PVT LTD,D-ATUM VILCOM,,"1-8-741,PRAKASH NAGAR",Begumpet,Hyderabad,,500016,17.440151,78.468844,http://www.dvpl.in,2,0,0,,,naresh@dvpl.in,+917799770594,,,2025-09-26 00:00:00,
13886,Ishan Netsol Pvt Ltd,Ishan Technologies Vasai,,Office no 25 1st floor Vrindavan Shopping,,Mumbai,Maharashtra,401208,19.400344,72.839838,https://ishantechnologies.com/data-center-services,2,0,0,,,,,,,2025-09-26 00:00:00,
13887,Ishan Netsol Pvt Ltd,Ishan Technologies Puri,,"Plot N0: 74 , 1st Floor, iota, Gundicha temple back side,",,Puri,Odisha,752002,19.815779,85.840574,https://ishantechnologies.com/data-center-services,1,0,0,,,,,,,2025-09-26 00:00:00,
13888,Ishan Netsol Pvt Ltd,Ishan Technologies Belgaum,,"Unique Tower,3rd Floor, no 2714/1 Next to Big Bazaar,",,Belgaum,Karnataka,590003,15.831347,74.503345,https://ishantechnologies.com/data-center-services,1,0,0,,,,,,,2025-09-26 00:00:00,
13896,Nxtra Data Ltd,Nxtra Data Hyderabad Edge DC1,,PLOT NO-3 & 3A,"IDA UPPAL, DEVENDER NAGAR COLONY, UPPAL MANDAL",Hyderabad,Telangana,500039,,,https://www.nxtra.in/,1,0,0,business@nxtra.in,,gp.singh@nxtra.in,+919717745802,,48 VDC,2026-03-24 00:00:00,
13908,Nxtra Data Ltd,Nxtra Data Bhubaneswar DC1,,"Plot No. E-13/1, 4th Floor, Industrial Estate, Chandaka Industrial Estate,",,Bhubaneswar,Odisha,751024,20.340792,85.805797,https://www.nxtra.in/,1,0,0,business@nxtra.in,,gp.singh@nxtra.in,+919717745802,,48 VDC,2026-03-31 00:00:00,
14111,Digital Connexion,Digital Connexion MAA10 Chennai (Ambattur),,MTH Road,Ambattur Industrial Estate,Chennai,Tamil Nadu,600058,13.1008,80.16404,https://digitalconnexion.com/india/maa10,5,1,2,info@digitalconnexion.com,+919819342220,customersuccessteam@digitalrealty.com,+912250020400,Owner,,2026-02-17 00:00:00,
14116,Extreme Infocom Pvt. Ltd.,Extreme RDC,,"13, Opposite BSNL Telephone Exchange Rajnagar Ghaziabad",,Ghaziabad,Uttar Pradesh,201001,28.675216,77.441273,https://extreme-ix.org/technical/services/,2,1,0,sales@x3me.net,,support@x3me.net,,,,2025-09-26 00:00:00,
14117,Extreme Infocom Pvt. Ltd.,Extreme Laxminagar,,"Aditya Tower,Laxminagar, near Nirman Metro Station, Delhi",,Delhi,Delhi,110092,28.639031,77.284699,https://extreme-ix.org/technical/services/,3,1,0,sales@x3me.net,,support@x3me.net,,,,2025-09-26 00:00:00,
14229,ESDS Software Solution Ltd.,ESDS Bengaluru,,"1st floor, No 76, 77 & 78(p), New STPI building, Cyber Park,",,Bangalore,Bengaluru,560 100,12.838728,77.663899,https://www.esds.co.in/data-center-at-bengaluru,1,0,0,getintouch@esds.co.in,+9118002093006,nocadmin@esds.co.in,+912536636500,,,2025-09-26 00:00:00,
14230,ESDS Software Solution Ltd.,ESDS Mohali,,"Phase-VIII-A, Plot No. C, 184, Industrial Area, Sector 75","Sahibzada Ajit Singh Nagar,",Mohali,Punjab,160071,,,https://www.esds.co.in/our-datacenter,1,0,0,getintouch@esds.co.in,+9118002093006,nocadmin@esds.co.in,,,,2025-09-26 00:00:00,
14254,ESDS Software Solution Ltd.,ESDS Airoli,,"No.201 & 202, A&B Wing, 2nd Floor,",,Airoli,Maharastra,400708,19.169975,73.001355,https://www.esds.co.in/data-center-at-airoli,0,0,0,getintouch@esds.co.in,+9118002093006,nocadmin@esds.co.in,+9118002093006,,,2025-09-26 00:00:00,
14354,CtrlS Datacenters Ltd,CtrlS Chennai DC1,,"20, 3rd Main Rd, Old Ambattur, Sai Nagar,",Ambattur Industrial Estate,Chennai,Tamil Nadu,600058,13.107271,80.163027,https://www.ctrls.in/data-center-services.php,7,0,0,,,,,Owner,,2025-09-26 00:00:00,
14355,CtrlS Datacenters Ltd,CtrlS Chennai DC2,,"20, 3rd Main Rd, Old Ambattur, Sai Nagar,","Ambattur Industrial Estate,",Chennai,Tamil Nadu,600058,13.107271,80.163027,https://www.ctrls.com/datacenter-chennai/,13,2,1,,,,,Owner,,2025-09-26 00:00:00,"Location: Ambattur, Chennai | Rated-4 Facility | Floors: Ground+10 | Capacity: 27 MW IT Load | Area: 2.9 Lakh sq.ft | Substation: Dedicated 230kV GIS substation | Security: 9 Zone Security"
14438,Bharat Datacenter,Bharat Datacenter D1,,Knowledge Park V,Greater Noida,Noida,Uttar Pradesh,201301,28.553441,77.483151,https://bharatdatacenter.com,3,0,0,sales@bharatdatacenter.com,+919053915151,info@bharatdatacenter.com,,Lessee,,2025-09-26 00:00:00,
14476,Nxtra Data Ltd,Nxtra Data Mumbai DC 1,,"14, M.I.D.C, Digha, Airoli (P.O), Thane - Belapur Road, Navi Mumbai,",,Mumbai,Maharashtra,400708,19.17619,73.00138,http://www.nxtradata.com,1,1,0,business@nxtra.in,,gp.singh@nxtra.in,+919717745802,,480 VAC,2026-03-31 00:00:00,
14558,NM PARIBAS PRIVATE LIMITED,Nirmal Mondal,,"Tower B1 Unit No 769 Spaze Itech Park, Sohna Road",,Gurgaon,Haryana,122018,28.413221,77.043499,http://www.nmparibas.com,0,0,0,sales@nmparibas.com,+919773639439,noc@nmparibas.com,+911244041000,Owner,,2025-09-26 00:00:00,
14756,Sphatik Network Private Limited,SPHATIK NETWORK PRIVATE LIMITED,,"203, shukun plaza, amarnagar road,",Nr saran pull,Jetpur,Gujarat,360370,,,http://www.sphatiknetwork.in,0,0,0,,,nodal@sphatiknetwork.in,+917211153331,,,2025-09-26 00:00:00,
14993,CtrlS Datacenters Ltd,CtrlS Kolkata DC1,,"Newtown, New Town,",,Kolkata,West Bengal,700157,22.614157,88.462613,https://ctrls.com/datacenter-kolkata/,29,2,1,marketing@ctrls.in,,,,Owner,,2025-09-26 00:00:00,Location: Kolkata Metropolitan Area | Rated 4 Facility | Floors: G+2+T | Capacity: 16 MW IT Load | Area: 0.44 lakh sq.ft | Security: 9 Zone security
15050,"Equinix, Inc.",Equinix MB4 - Mumbai,,"Plot 5, Thane Airoli Road",,Mumbai,Maharashtra,400708,19.180426,72.996005,https://www.equinix.com,4,0,0,,,,,,,2025-09-26 00:00:00,
15060,NTTCINS,NTT CNN2A,,"Plot no.:08, Chennai Tiruvallur High Rd","Sai Nagar, Ambattur Industrial Estate",Chennai,Tamil Nadu,600058,13.100416,80.165827,https://services.global.ntt/,0,0,0,,,,,,,2025-09-26 00:00:00,
15362,NTTCINS,Netmagic Chandivali - MUM DC09,,"Lighthall 'C' Wing, Hiranandani Business Park, Hiranandani Lighthall, Saki Vihar Rd,","Muranjan Wadi, Chandivali,Andheri East,",Mumbai,Maharashtra,400072,19.114468,72.890131,https://services.global.ntt/en-us/,2,1,0,,,,,,,2025-09-26 00:00:00,
15363,NTTCINS,NTT NAV02 Airoli,,"PLOT NO B-1 AND B-2 TRANS THANE CREEK INDUSTRIAL AREA VILLAGE DIGHE,",THANE DISTRICT,Navi Mumbai,Maharashtra,400708,19.103301,73.02522,https://services.global.ntt/en-us/services-and-products/global-data-centers/global-locations/india/mumbai-data-centers,0,0,0,,,,,,,2025-09-26 00:00:00,
15364,NTTCINS,NTT Noida DC2A,,"Plot no. 18, Tech Zone IV,",Amrapali Dream Valley,Greater Noida,Uttar Pradesh,201009,28.594001,77.43574,https://services.global.ntt/en-us/services-and-products/global-data-centers/global-locations/india/noida-2-data-center,4,2,0,,,,,,,2025-09-26 00:00:00,
15540,Nxtra Data Ltd,Nxtra Data Mumbai DC 3,,"Plot No. It-07, Ttc Industrial Area, Mahape",,Mumbai,"Maharashtra,",400710,19.100473,73.02043,http://www.nxtradata.com,4,2,0,business@nxtra.in,,gp.singh@nxtra.in,+919717745802,Owner,48 VDC; 400 VAC; 480 VAC,2026-03-31 00:00:00,[Nxtra by Airtel corporate profile - identical marketing text on all Nxtra records]
15546,CtrlS Datacenters Ltd,CtrlS Mumbai DC4,,"Electronic Zone, MIDC Industrial Area,","Mahape, Navi Mumbai",Mumbai,Maharashtra,400705,19.10898,73.024815,https://www.ctrls.com/datacenter-mumbai,5,0,0,,,,,Owner,48 VDC; 400 VAC; 480 VAC,2025-09-26 00:00:00,
15547,CtrlS Datacenters Ltd,CtrlS Mumbai DC5,,"Electronic Zone, MIDC Industrial Area,","Mahape, Navi Mumbai",Navi Mumbai,Maharashtra,400705,19.10892,73.024815,https://www.ctrls.com/datacenter-mumbai,4,0,1,,,,,,,2025-09-26 00:00:00,
15715,Ishan Netsol Pvt Ltd,Ishan Technologies Mumbai DC1,,"207,2nd Floor, A wing,",,"Mumbai,","Maharashtra,",400072,19.113556,72.892808,https://ishantechnologies.com/data-center-services,3,1,0,,+919726555550,dc.ops@ishantechnologies.com,+919726555550,,,2025-09-26 00:00:00,
15727,Bridge Data Centres,BBY01,,"1, Digha Naka, Subhash Nagar, Dighe",,Navi Mumbai,Maharashtra,400708,19.173795,72.998076,https://www.bridgedatacentres.com,0,0,0,enquiry@bridgedatacentres.com,,bdc_dxe@bridgedatacentres.com,,,,2025-09-26 00:00:00,
15846,Digital Edge DC,Digital Edge BOM1,,"52M2+7FF, Bhola Nagar, Kalwa, Thane",,Navi Mumbai,Maharashtra,400605,19.189298,73.004055,https://www.digitaledgedc.com/products/datacenters/india,0,0,0,info@digitaledgedc.com,,info@digitaledgedc.com,,,,2025-09-26 00:00:00,
15990,VELOSTING,Velosting Ambala,,"Showroom No. 103, Sector 8, Ambala City, Near Anaj Manji",,Ambala,Haryana,134003,30.367963,76.777943,https://www.velosting.com,1,0,0,help@velosting.com,,help@velosting.com,,,,2025-09-26 00:00:00,
15991,VELOSTING,Velosting YamunaNagar,,"First Floor, Plot No. 11, Ishwar Nagar Workshop Road",,YamunaNagar,Haryana,135001,,,https://www.velosting.com,1,0,0,help@velosting.com,,help@velosting.com,,Lessee,,2025-09-26 00:00:00,
16133,CtrlS Datacenters Ltd,CtrlS Bhubaneswar DC1,,"CtrlS Bhubaneswar DC, Infocity, Chandrasekharpur",,Bhubaneswar,Odisha,751024,20.340478,85.799431,https://www.ctrls.com/datacenters-in-india/,9,0,0,,,,,Owner,,2025-09-26 00:00:00,
16477,Sify Technologies Limited,Sify Infinit Spaces Limited - Lucknow,,HCL IT City Campus (Beside Gate Number-1),"Khasara Number-120, Sultanpur Road",Lucknow,Uttar Pradesh,226002,26.791895,81.019263,https://www.sifytechnologies.com/,4,0,0,,,,,,,2025-09-26 00:00:00,
16560,Extreme Infocom Pvt. Ltd.,Extreme Highway Tower,,"Office Number 1A, , 4th Floor, Highway tower, Kalbhor Nagar, MIDC, Chinchwad, Mumbai -Pune Road,Pimpri-Chinchwad",,Pune,Maharashtra,411019,18.645199,73.790266,http://www.extreme-ix.org,2,1,0,sales@x3me.net,,support@x3me.net,,,48 VDC,2025-10-20 00:00:00,
16569,Extreme Infocom Pvt. Ltd.,Extreme Vega Center Swargate,,"Mediprobe House, Vega Centre, Office no 6, Block A, 3rd Floor, Swargate, Shankar Sheth Road,",,Pune,Maharashtra,411037,18.500893,73.871851,http://www.extreme-ix.org,1,1,0,sales@x3me.net,,support@x3me.net,,,,2025-10-20 00:00:00,
16763,"Equinix, Inc.",Equinix CN1 - Chennai,,"Plot H12, SIPCOT Industrial Park, Siruseri",Chengalpet District (A District),Siruseri,Tamil Nadu,603103,12.826015,80.219345,https://www.equinix.com/data-centers/asia-pacific-colocation/india-colocation/chennai-data-centers,2,1,1,sales@equinix.com,,gsd@equinix.com,,,,2025-12-10 00:00:00,
16802,CtrlS Datacenters Ltd,CtrlS Patna DC2,,"CtrlS Datacenters, Plot No 32&33, Pataliputra Industrial Area, Sardar Patel Road near P&M Mall",,Patna,Bihar,800013,25.63516,85.10596,https://www.ctrls.com/patna-datacenter/,7,0,1,edge@ctrls.in,,,,Owner,,2026-04-06 00:00:00,
16803,CtrlS Datacenters Ltd,CtrlS Ahmedabad DC1,,CtrlS Datacenters Ltd. Gyan Marg,Gift City Gandhinagar,Ahmedabad,Gujarat,382355,23.168011,72.691181,https://www.ctrls.com/datacenter-ahmedabad/,3,0,0,edge@ctrls.in,,,,Owner,,2026-01-24 00:00:00,
16810,URLSTART,URLSTART,,H-109 Sector 63 Gautam Budhha Nagar,,Gautam Buddha Nagar,Uttar Pradesh,201301,28.608961,77.352953,https://www.urlstart.com/server/colocations.php,0,0,0,sales@urlstart.com,,email@urlstart.com,+918383892277,,,2026-01-19 00:00:00,
16861,DBYTE FACILITY NETWORK PRIVATE LIMITED,Dbyte Manesar HR,,"Plot No 432, Rao Lal Singh Market Naharpur","Kasan, IMT Manesar - 122051",Manesar,Haryana,122051,28.372387,76.93876,https://www.dbytefacility.com/colocation-peering/,0,0,0,techsupport@dbyte-facility.com,+918064526034,techsupport@dbyte-facility.com,+918064526034,,48 VDC; 400 VAC; 480 VAC,2026-06-29 00:00:00,See all locations at https://www.dbytefacility.com/our-presence/
16886,"Equinix, Inc.",Equinix MB3 - Mumbai,,"Plot 15 B, Chandivali Farm Road, Andheri East",,Mumbai,Maharashtra,400072,19.114404,72.896533,https://www.equinix.com/data-centers/asia-pacific-colocation/india-colocation/mumbai-data-centers/mb3,1,1,0,,,,,,,2026-01-30 00:00:00,
16968,Nxtra Data Ltd,Nxtra Data Pune DC2,,"Phase 3, Hinjawadi Rajiv Gandhi Infotech Park","Hinjawadi, Pimpri-Chinchwad",Pune,Maharashtra,411057,18.593282,73.691173,https://www.nxtra.in/data-center-pune,0,1,0,business@nxtra.in,,gp.singh@nxtra.in,,Owner,400 VAC; 480 VAC,2026-03-23 00:00:00,
16969,Nxtra Data Ltd,Nxtra Data Kolkata DC 1,,"Action Area IIE, Newtown, New Town",,Kolkata,West Bengal,700161,22.61275,88.456639,https://www.nxtra.in/data-center-kolkata-bhubaneshwar,0,0,0,business@nxtra.in,,gp.singh@nxtra.in,,Owner,400 VAC,2026-03-17 00:00:00,
17073,Sify Technologies Limited,Sify Infinit Spaces Limited,,"SIPCOT IT Park, H11/A, Siruseri, Egattur,",,Chennai,Tamil Nadu,603103,12.826015,80.219345,https://sifyinfinitspaces.com/,1,0,0,,,,,,,2026-05-17 00:00:00,
17200,L&T Network Services Private Limited,L&T Network Services - BOM 01,,"Old Mumbai-Pune Highway Village - Bhokarpada,","Post - Poyanje (ONGC), District - Raigad",Panvel,Maharashtra,410221,18.998325,73.109005,https://larsentoubrovyoma.com/data-centers/mumbai,2,0,0,Yuvaraja.K@larsentoubro.com,,dccs-noc@larsentoubro.com,+917305767322,Owner,400 VAC,2026-05-28 00:00:00,
17201,L&T Network Services Private Limited,L&T Network Services - MAA 01,,L&T Datacenter,"147, DATA CENTER CAMPUS, CHENNAI BANGALORE HIGHWAY, NEERVALLUR VILLAGE,",Kancheepuram,Tamil Nadu,631561,12.900553,79.809789,https://larsentoubrovyoma.com/data-centers/chennai,1,0,0,Gunasekar.Lakshmanan@larsentoubro.com,,dccs-noc@larsentoubro.com,+919840898478,Owner,480 VAC,2026-05-28 00:00:00,
17247,Sify Technologies Limited,Sify Infinit Spaces Limited - Mohali,,"B4 Sector 57, Sahibzada Ajit Singh Nagar",,Mohali,Punjab,160055,,,https://sifyinfinitspaces.com/,0,0,0,,,,,,,2026-06-28 00:00:00,
17462,Sify Technologies Limited,Sify Infinit Spaces Limited- Noida 02,,"Sify Infinit Space Ltd., Plot No B 11, 12, & 13 Sector 132 Noida","UttarPradesh 201304 Lat-Long 28.510325, 77.372536",Noida,Uttar Pradesh,201304,28.513261,77.377758,https://sifyinfinitspaces.com/,0,1,0,arnold.palocaren@sifycorp.com,,TX.NOC@sifycorp.com,,Owner,,2026-08-19 00:00:00,
